dcs_id	dcs_lemma_iast	slp1	normkey	in_cdsl	token_count	grammar
35669	madhusārathi	maDusAraTi	maDusAraTi	0	1	m
35688	madhūcchiṣṭa	maDUcCizwa	maDUcCizwa	0	1	n
35837	madhyaṃdina	maDyaMdina	maDyandina	1	1	n
35854	madhyarātra	maDyarAtra	maDyarAtra	1	1	m
35872	madhyastha	maDyasTa	maDyasTa	1	1	adj
35896	madhyama	maDyama	maDyama	1	1	m
35898	madhyama	maDyama	maDyama	1	1	n
35996	mataṃga	mataMga	mataNga	1	1	m
36111	manasvinī	manasvinI	manasvinI	1	1	f
36144	manīṣita	manIzita	manIzita	1	1	adj
36148	manīṣin	manIzin	manIzin	1	1	m
36179	manuṣa	manuza	manuza	1	1	m
36181	manuṣya	manuzya	manuzya	1	1	adj
36354	manohvā	manohvA	manohvA	1	1	f
36357	manotṛ	manotf	manotf	0	1	m
36366	mantumat	mantumat	mantumat	0	1	adj
36505	mantraṇa	mantraRa	mantraRa	1	1	n
36575	manthā	manTA	manTA	1	1	f
36617	mandu	mandu	mandu	0	1	adj
36633	manda	manda	manda	1	1	m
36671	mandamandam	mandamandam	mandamandam	1	1	ind
36679	mandaviṣa	mandaviza	mandaviza	1	1	m
36695	mandākṣa	mandAkza	mandAkza	1	1	n
36759	mandeha	mandeha	mandeha	1	1	m
36825	mayas	mayas	mayas	0	1	n
36830	mayu	mayu	mayu	1	1	m
36849	mayūragrīva	mayUragrIva	mayUragrIva	1	1	n
36933	marāla	marAla	marAla	1	1	adj
36958	marīcimālin	marIcimAlin	marIcimAlin	1	1	m
36961	marīcika	marIcika	marIcika	1	1	mf
37032	marutvant	marutvant	marutvat	1	1	m
37047	marudevā	marudevA	marudevA	0	1	f
37073	maruvaka	maruvaka	maruvaka	1	1	m
37143	mardana	mardana	mardana	1	1	adj
37178	marmara	marmara	marmara	1	1	adj
37247	malamallaka	malamallaka	malamallaka	1	1	n
37351	malli	malli	malli	1	1	m
37352	malli	malli	malli	1	1	f
37359	malla	malla	malla	1	1	mn
37436	maśaka	maSaka	maSaka	1	1	m
37514	masūrī	masUrI	masUrI	1	1	mf
37527	maha	maha	maha	1	1	adj
37528	maha	maha	maha	1	1	m
37546	mahatī	mahatI	mahatI	1	1	f
37553	mahattara	mahattara	mahattara	1	1	adj
37557	mahattva	mahattva	mahattva	1	1	n
37636	mahākāya	mahAkAya	mahAkAya	1	1	m
37646	mahākālī	mahAkAlI	mahAkAlI	1	1	f
37680	mahākośī	mahAkoSI	mahAkoSI	1	1	f
37697	mahākṣauhiṇī	mahAkzOhiRI	mahAkzOhiRI	1	1	f
37716	mahāgandhā	mahAganDA	mahAganDA	1	1	f
37725	mahāgiri	mahAgiri	mahAgiri	1	1	m
37766	mahācaṇḍa	mahAcaRqa	mahAcaRqa	0	1	m
37826	mahājvālā	mahAjvAlA	mahAjvAlA	1	1	f
37841	mahātapas	mahAtapas	mahAtapas	1	1	m
37863	mahātejas	mahAtejas	mahAtejas	1	1	m
37932	uroja	uroja	uroja	1	1	m
37943	uru	uru	uru	1	1	n
38009	urvībhṛt	urvIBft	urvIBft	1	1	m
38031	urvaśī	urvaSI	urvaSI	1	1	f
38039	urvāruka	urvAruka	urvAruka	1	1	mn
38073	ulūkhalaka	ulUKalaka	ulUKalaka	0	1	m
38106	ulvaṇa	ulvaRa	ulvaRa	1	1	adj
38120	ullāpa	ullApa	ullApa	1	1	m
38125	ullāpin	ullApin	ullApin	1	1	adj
38148	ullekha	ulleKa	ulleKa	1	1	m
38153	ullekhin	ulleKin	ulleKin	0	1	adj
38211	uṣeśa	uzeSa	uzeSa	0	1	m
38247	uṣṇāṃśu	uzRAMSu	uzRAMSu	1	1	m
38248	uṣṇāgama	uzRAgama	uzRAgama	1	1	m
38262	uṣṇīkṛta	uzRIkfta	uzRIkfta	1	1	adj
38265	uṣṇīṣa	uzRIza	uzRIza	1	1	mn
38269	uṣṇīṣin	uzRIzin	uzRIzin	1	1	adj
38270	uṣma	uzma	uzma	1	1	m
38280	uṣman	uzman	uzman	1	1	m
38313	uṣṭrikā	uzwrikA	uzwrikA	1	1	f
38318	usṛ	usf	usf	0	1	f
38319	usrā	usrA	usrA	1	1	f
38363	ūnita	Unita	Unita	1	1	adj
38420	ūrjita	Urjita	Urjita	1	1	adj
38425	ūrṇa	UrRa	UrRa	1	1	n
38454	ūrdhvakara	UrDvakara	UrDvakara	0	1	m
38552	ūrdhvaloka	UrDvaloka	UrDvaloka	0	1	m
38600	ūrmimālin	UrmimAlin	UrmimAlin	1	1	m
38607	ūrva	Urva	Urva	1	1	adj
38621	ūṣara	Uzara	Uzara	1	1	adj
38639	ūṣmaka	Uzmaka	Uzmaka	1	1	m
38664	ṛta	fta	fta	1	1	adj
38725	ṛtīṣah	ftIzah	ftIzah	0	1	adj
38729	ṛtugāmin	ftugAmin	ftugAmin	1	1	adj
38745	ṛtumat	ftumat	ftumat	1	1	adj
38746	ṛtumatī	ftumatI	ftumatI	1	1	f
38785	ṛktha	fkTa	fkTa	1	1	n
38796	ṛkṣa	fkza	fkza	1	1	m
38866	ṛcīṣama	fcIzama	fcIzama	0	1	m
38868	ṛcīka	fcIka	fcIka	1	1	m
38880	ṛjīṣa	fjIza	fjIza	1	1	m
38883	ṛjīṣin	fjIzin	fjIzin	0	1	adj
38919	ṛjūyu	fjUyu	fjUyu	0	1	adj
38927	ṛṇakartṛ	fRakartf	fRakartf	1	1	adj
38999	ṛbhukṣin	fBukzin	fBukzin	0	1	m
39001	ṛbhvas	fBvas	fBvas	0	1	adj
39138	ekacara	ekacara	ekacara	1	1	adj
39143	ekacāriṇī	ekacAriRI	ekacAriRI	1	1	f
39175	ekatara	ekatara	ekatara	1	1	adj
39177	ekatāna	ekatAna	ekatAna	1	1	adj
39190	ekatva	ekatva	ekatva	1	1	n
39193	ekadanta	ekadanta	ekadanta	1	1	m
39205	ekadeśa	ekadeSa	ekadeSa	1	1	m
39279	ekapiṅgala	ekapiNgala	ekapiNgala	1	1	m
39391	ekaviṃśat	ekaviMSat	ekaviMSat	1	1	f
39395	ekavidha	ekaviDa	ekaviDa	1	1	adj
39399	ekavīra	ekavIra	ekavIra	1	1	m
39411	ekaveṇī	ekaveRI	ekaveRI	1	1	f
39451	ekasaptati	ekasaptati	ekasaptati	1	1	f
39503	ekādaśaka	ekAdaSaka	ekAdaSaka	1	1	adj
39535	ekāyana	ekAyana	ekAyana	1	1	n
39597	ekadhā	ekaDA	ekaDA	1	1	ind
39619	eḍamūka	eqamUka	eqamUka	0	1	adj
39620	eḍaka	eqaka	eqaka	1	1	m
39628	eṇajaṅgha	eRajaNGa	eRajaNGa	1	1	m
39694	eman	eman	eman	0	1	n
39710	edhas	eDas	eDas	1	1	n
39711	enā	enA	enA	0	1	ind
39719	erakā	erakA	erakA	1	1	f
39723	eraṇḍa	eraRqa	eraRqa	1	1	m
39760	evaṃrūpa	evaMrUpa	evaMrUpa	1	1	adj
39776	evaṃgata	evaMgata	evaNgata	1	1	adj
39790	evamādi	evamAdi	evamAdi	1	1	adj
39822	eṣin	ezin	ezin	1	1	adj
39831	ehimāya	ehimAya	ehimAya	0	1	adj
39858	aikāgārika	EkAgArika	EkAgArika	1	1	mf
39875	aikya	Ekya	Ekya	1	1	n
39882	aikṣvāka	EkzvAka	EkzvAka	1	1	mf
39913	aitihya	Etihya	Etihya	1	1	n
39920	aindava	Endava	Endava	1	1	adj
39928	aindrī	EndrI	EndrI	1	1	f
39933	aindrajālika	EndrajAlika	EndrajAlika	1	1	m
39954	aindrābārhaspatya	EndrAbArhaspatya	EndrAbArhaspatya	1	1	adj
39983	airāvaṇa	ErAvaRa	ErAvaRa	1	1	m
39985	airāvata	ErAvata	ErAvata	1	1	mn
39994	aila	Ela	Ela	1	1	m
40014	aiśānī	ESAnI	ESAnI	1	1	f
40058	oja	oja	oja	1	1	adj
40068	ojiṣṭha	ojizWa	ojizWa	0	1	adj
40083	oṇi	oRi	oRi	0	1	mf
40090	odatī	odatI	odatI	0	1	f
40115	oma	oma	oma	0	1	m
40116	oman	oman	oman	0	1	m
40138	oṣadhipati	ozaDipati	ozaDipati	1	1	m
40149	oṣṭhī	ozWI	ozWI	1	1	f
40160	oṣṭhya	ozWya	ozWya	1	1	m
40164	oha	oha	oha	0	1	m
40193	aucitya	Ocitya	Ocitya	1	1	n
40257	śramayu	Sramayu	Sramayu	0	1	adj
40285	śrava	Srava	Srava	1	1	m
40294	śravaṇapatha	SravaRapaTa	SravaRapaTa	1	1	m
40327	śravasya	Sravasya	Sravasya	0	1	n
40334	śraviṣṭhā	SravizWA	SravizWA	1	1	f
40352	śrāvaṇa	SrAvaRa	SrAvaRa	1	1	n
40369	śravaṇa	SravaRa	SravaRa	1	1	m
40424	śrāddhadeva	SrAdDadeva	SrAdDadeva	1	1	m
40464	śrīkaṇṭha	SrIkaRWa	SrIkaRWa	1	1	m
40513	śrīghana	SrIGana	SrIGana	1	1	m
40531	śrīda	SrIda	SrIda	1	1	m
40550	śrīnandana	SrInandana	SrInandana	0	1	m
40567	śrīpati	SrIpati	SrIpati	1	1	m
40577	śrīparvata	SrIparvata	SrIparvata	1	1	mn
40594	śrīphala	SrIPala	SrIPala	1	1	m
40684	śrīvṛkṣa	SrIvfkza	SrIvfkza	1	1	m
40756	śruta	Sruta	Sruta	1	1	adj
40766	śrutakevalin	Srutakevalin	Srutakevalin	0	1	m
40773	śrutadevī	SrutadevI	SrutadevI	1	1	f
40774	śrutadhara	SrutaDara	SrutaDara	1	1	adj
40799	śrutavat	Srutavat	Srutavat	1	1	adj
40898	śrutya	Srutya	Srutya	0	1	adj
40918	śreṇikā	SreRikA	SreRikA	1	1	f
40919	śreṇī	SreRI	SreRI	1	1	f
40935	śreyaskara	Sreyaskara	Sreyaskara	1	1	adj
40953	śreṣṭhatama	SrezWatama	SrezWatama	1	1	adj
40995	śroṇī	SroRI	SroRI	1	1	f
41118	ślāghin	SlAGin	SlAGin	1	1	adj
41248	śvadaṃṣṭrā	SvadaMzwrA	SvadaMzwrA	1	1	f
41334	śvabhra	SvaBra	SvaBra	1	1	mn
41345	śvaśrū	SvaSrU	SvaSrU	1	1	f
41349	śvasana	Svasana	Svasana	1	1	adj
41363	śvasita	Svasita	Svasita	1	1	n
41374	śvāsaheti	SvAsaheti	SvAsaheti	0	1	f
41387	śvaḥśreyasa	SvaHSreyasa	SvaHSreyasa	0	1	n
41400	śvovasīya	SvovasIya	SvovasIya	1	1	n
41404	śvovasīyasa	SvovasIyasa	SvovasIyasa	0	1	n
41407	śvātra	SvAtra	SvAtra	0	1	n
41439	śvitrya	Svitrya	Svitrya	0	1	m
41471	śvetagaja	Svetagaja	Svetagaja	0	1	m
41684	śvaitreya	SvEtreya	SvEtreya	0	1	m
41697	ṣaṇḍha	zaRQa	zaRQa	1	1	m
41723	ṣaṭcaraṇa	zawcaraRa	zawcaraRa	1	1	m
41778	ṣaṭka	zawka	zawka	1	1	m
41796	ṣaḍabhijña	zaqaBijYa	zaqaBijYa	1	1	m
41840	ṣaḍguṇa	zaqguRa	zaqguRa	1	1	m
41863	ṣaḍbindu	zaqbindu	zaqbindu	1	1	m
41865	ṣaḍbhāga	zaqBAga	zaqBAga	1	1	m
42050	ṣoḍaśārcis	zoqaSArcis	zoqaSArcis	1	1	m
42054	ṣoḍaśaka	zoqaSaka	zoqaSaka	1	1	adj
42074	ṣoḍhā	zoQA	zoQA	1	1	ind
42096	ṣāṇmātura	zARmAtura	zARmAtura	1	1	m
42097	ṣāṇmāsika	zARmAsika	zARmAsika	1	1	adj
42149	saṃyamanī	saMyamanI	saMyamanI	1	1	f
42154	saṃyamin	saMyamin	saMyamin	1	1	m
42177	saṃyojana	saMyojana	saMyojana	1	1	n
